id_column	sentence	label	annotated_at
696	To assess the efficacy and safety of hydroxychloroquine plus standard of care compared with standard of care alone in adults with coronavirus disease 2019 (covid-19).		2021-01-22 11:30:48
326	Currently, there is no available treatment proven to be effective against COVID-19, but multiple medications, including hydroxychloroquine (HCQ), are used off label.		2021-01-22 11:30:49
135	Hydroxychloroquine has been promoted for its use in treatment of COVID-19 patients based on in-vitro evidences.		2021-01-22 11:30:50
405	Hydroxychloroquine has in vitro antiviral properties against SARS CoV-2.		2021-01-22 11:30:51
246	Comparison of the effect of hydroxychloroquine with placebo to prevent infection from the COVID -19 virus among healthcare professionals TRIAL DESIGN: Single centre, 2-arm, double-blind randomised (ratio 1:1) placebo-controlled trial PARTICIPANTS: Treatment staff who are in contact with patients and have at least 3 shifts a week in Arash hospital affiliated with Tehran University of Medical Sciences, in Iran and who consent to participate in the study.		2021-01-22 11:30:53
6	Hydroxychloroquine and azithromycin have been used to treat patients with coronavirus disease 2019 (Covid-19).		2021-01-22 11:30:54
58	Rapid Reporting and Dissemination of Results and Its Consequences Regarding the Use of Hydroxychloroquine for COVID-19.		2021-01-22 11:30:56
237	Novel coronavirus SARS-CoV-2 is known to be susceptible in vitro to exposure to hydroxychloroquine and its effect has been found to be potentiated by azithromycin.		2021-01-22 11:30:57
614	To determine whether hydroxychloroquine is an efficacious treatment for adults hospitalized with COVID-19.		2021-01-22 11:30:58
254	Because of in vitro studies, hydroxychloroquine has been evaluated as a preexposure or postexposure prophylaxis for coronavirus disease (COVID-19) and as a possible COVID-19 curative treatment.		2021-01-22 11:31:00
440	Hydroxychloroquine in Coronavirus Disease 2019 Patients: What Still Needs to Be Known About the Kinetics.		2021-01-22 11:31:01
587	The co-administration of hydroxychloroquine with azithromycin is proposed in COVID-19 therapy.		2021-01-22 11:31:11
266	In patients with severe COVID-19, adding azithromycin to standard of care treatment (which included hydroxychloroquine) did not improve clinical outcomes.		2021-01-22 11:31:12
556	There is convincing evidence that hydroxychloroquine has strong in vitro antiviral activity against SARS-CoV-2.		2021-01-22 11:31:14
161	Reply to Gautret et al: hydroxychloroquine sulfate and azithromycin for COVID-19: what is the evidence and what are the risks?		2021-01-22 11:31:15
127	The National Task Force for Covid-19 of the Indian Council of Medical Research (ICMR) in a bulletin dated March 21, 2020 recommended the use of hydroxychloroquine for prophylaxis in asymptomatic health care workers caring for suspected or confirmed patients and household contacts of confirmed patients.		2021-01-22 11:31:16
607	The results of the first clinical studies evaluating the effect of hydroxychloroquine do not support any efficacy of this drug in patients with COVID-19, due to major methodological weaknesses.		2021-01-22 11:31:17
214	Case Report: Hepatotoxicity Associated with the Use of Hydroxychloroquine in a Patient with COVID-19.		2021-01-22 11:31:18
429	Based on PBPK models results, a loading dose of 400 mg twice daily of hydroxychloroquine sulfate given orally, followed by a maintenance dose of 200 mg given twice daily for 4 days is recommended for SARS-CoV-2 infection, as it reached 3 times the potency of chloroquine phosphate when given 500 mg twice daily 5 days in advance.		2021-01-22 11:31:20
358	Some studies have shown that hydroxychloroquine (HCQ) is an effective drug in reducing the in vitro replication of SARS-CoV-2.		2021-01-22 11:31:21
260	The hypothesis of the study is that treatment with hydroxychloroquine sulphate in hospitalised patients with coronavirus disease 2019 (Covid-19) is safe and will accelerate the virological clearance rate for patients with moderately severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) when compared to standard care.		2021-01-22 11:31:22
37	Different drugs for prophylaxis against COVID-19 including chloroquine (CQ) or hydroxychloroquine (HCQ) have been tried.		2021-01-22 11:31:24
166	Recently, hydroxychloroquine-sulfate (HCQS) has got significant media and political attention for the treatment as well as prophylaxis of COVID-19 despite the lack of convincing and unequivocal data supporting its efficacy and safety in these patients.		2021-01-22 11:31:25
227	We describe a patient, 60-year old Korean woman, with coronavirus disease 2019 (COVID-19) who had been taking hydroxychloroquine for 6 months.		2021-01-22 11:31:26
9	Hydroxychloroquine (HCQ), an antimalarial has been proposed as possible treatment for coronavirus disease-2019 (COVID-19).		2021-01-22 11:31:27
26	To investigate whether hydroxychloroquine could reduce COVID-19 severity in adult outpatients.		2021-01-22 11:31:28
136	We searched the databases to include randomized and observational studies evaluating the effect of Hydroxychloroquine on mortality in COVID-19 patients.		2021-01-22 11:31:29
498	Hydroxychloroquine sulfate (HCQ) is being scrutinized for repositioning in the treatment and prevention of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection.		2021-01-22 11:31:30
143	Safety of hydroxychloroquine in COVID-19 and other diseases: a systematic review and meta-analysis of 53 randomized trials.		2021-01-22 11:31:32
264	We assessed whether adding azithromycin to standard of care, which included hydroxychloroquine, would improve clinical outcomes of patients admitted to the hospital with severe COVID-19.		2021-01-22 11:31:33
298	Experimental therapies for COVID-19 present a risk of drug-drug interactions, with lopinavir/ritonavir (10% RED, 41% AMBER; mainly a perpetrator of pharmacokinetic interactions but also risk of QT prolongation particularly when given with concomitant drugs that can prolong QT), chloroquine and hydroxychloroquine (both 7% RED and 27% AMBER, victims of some interactions due to metabolic profile but also perpetrators of QT prolongation) posing the greatest risk.		2021-01-22 11:31:34
334	Use of COVID-19-directed therapies, such as hydroxychloroquine (n = 76) or azithromycin (n = 59), was common.		2021-01-22 11:31:36
332	"Here, we describe the protocol for a pragmatic, active comparator trial in as many as 300 patients comparing two current 				S7		
324treatments	for	COVID-19-hydroxychloroquine5and	azithromycin-in1academicland3nonacademiclhospitalsIin5Utah.bstract	S7	ChEBI	CUI-less
32425051		958	959	                                                                                                                     "		2021-01-22 11:31:37
206	While evidence suggests that hydroxychloroquine (HCQ) may decrease the viral load in patients with a COVID-19 infection, a number of case reports indicate adverse dermatologic effects of this potential treatment.		2021-01-22 11:31:38
677	Use of hydroxychloroquine in hospitalised COVID-19 patients is associated with reduced mortality: Findings from the observational multicentre Italian CORIST study.		2021-01-22 11:31:39
699	SARS-CoV-2 was detected and antiviral therapy with Lopinavir/Ritonavir, associated with hydroxychloroquine, was promptly started.		2021-01-22 11:31:40
434	Comparison of antiviral effect for mild-to-moderate COVID-19 cases between lopinavir/ritonavir versus hydroxychloroquine: A nationwide propensity score-matched cohort study.		2021-01-22 11:31:42
295	It also evaluated efficacy of hydroxychloroquine (HCQ) in treatment of patients and risk of serious adverse outcomes in patients with COVID-19 in relation to their co morbid status.		2021-01-22 11:31:43
81	However, no systematic review and meta-analysis have addressed the issue of the safety and efficacy of hydroxychloroquine (HCQ) in coronavirus disease 2019.		2021-01-22 11:31:44
605	Is Ocular Toxicity Expected in Chloroquine/Hydroxychloroquine Prescription as a Therapeutic or Prophylactic Option in COVID-19?		2021-01-22 11:31:45
186	Several studies have reported no benefit of Hydroxychloroquine or chloroquine, when used alone or with a macrolide in COVID-19 hospitalized patients.		2021-01-22 11:31:46
370	Experience With Hydroxychloroquine and Azithromycin in the Coronavirus Disease 2019 Pandemic: Implications for QT Interval Monitoring.		2021-01-22 11:31:47
104	Hydroxychloroquine in COVID-19 Therapy: Protection Versus Proarrhythmia.		2021-01-22 11:31:49
53	Chloroquine and Hydroxychloroquine for the Treatment of COVID-19: a Systematic Review and Meta-analysis.		2021-01-22 11:31:50
78	The possible mechanisms of action of 4-aminoquinolines (chloroquine/hydroxychloroquine) against Sars-Cov-2 infection (COVID-19): A role for iron homeostasis?		2021-01-22 11:31:52
546	We report the case of a patient who developed COVID-19 while on hydroxychloroquine for mixed connectivitis associated with spondyloarthritis.		2021-01-22 11:31:53
698	Administration of hydroxychloroquine did not result in a significantly higher probability of negative conversion than standard of care alone in patients admitted to hospital with mainly persistent mild to moderate covid-19.		2021-01-22 11:31:54
207	Hydroxychloroquine plus personal protective equipment versus standard personal protective equipment alone for the prevention of COVID-19 infections among frontline healthcare workers: the HydrOxychloroquine Prophylaxis Evaluation(HOPE) trial: A structured summary of a study protocol for a randomized controlled trial.		2021-01-22 11:31:55
644	The risk of torsade de pointes is low in hospitalized patients with COVID-19 receiving hydroxychloroquine±azithromycin therapy.		2021-01-22 11:31:57
345	Due to the coronavirus disease 2019 (COVID-19) pandemic, a wide number of compounds are under scrutiny regarding their antiviral activity, one of them being hydroxychloroquine.		2021-01-22 11:31:58
453	Non-optimal effectiveness of convalescent plasma transfusion and hydroxychloroquine in treating COVID-19: a case report.		2021-01-22 11:31:59
445	Hydroxychloroquine was recently promoted in patients infected with COVID-19 infection.		2021-01-22 11:32:00
72	Here, we review the progress of using hydroxychloroquine or chloroquine as anti-viral agents, failed clinical trials of chloroquine in treatment of dengue virus and influenza infection, and especially the mechanism of azithromycin in inhibiting viral replication, so as to shed light on the ongoing clinical trials and further researches of hydroxychloroquine on SARS-CoV-2 infected patients.		2021-01-22 11:32:01
354	The aim of this study was to describe the QTc prolongation and related adverse cardiac events during the administration of hydroxychloroquine (HCQ) and its combinations for the treatment of coronavirus disease 2019 (COVID-19).		2021-01-22 11:32:03
8	Hydroxychloroquine as prophylaxis or treatment for COVID-19: What does the evidence say?		2021-01-22 11:32:04
216	Protecting Frontline Health Care Workers from COVID-19 with Hydroxychloroquine Pre-exposure Prophylaxis: A structured summary of a study protocol for a randomised placebo-controlled multisite trial in Toronto, Canada.		2021-01-22 11:32:05
730	In the absence of characterization on pharmacokinetics and reference concentrations for hydroxychloroquine in COVID-19 patients, the dose and treatment duration for hydrochloroquine are currently empirical, mainly based on in vitro data, and may vary across national guidelines and clinical study protocols.		2021-01-22 11:32:06
372	Methods and Results We analyzed a case series of COVID-19-positive/suspected patients admitted between February 1, 2020, and April 4, 2020, who were treated with azithromycin, hydroxychloroquine, or a combination of both drugs.		2021-01-22 11:32:08
185	The Food and Drug Administration (FDA) warned against the use of Hydroxychloroquine or chloroquine for Covid-19 outside of a hospital or a clinical trial setting due to the risk of QT interval prolongation, ventricular tachycardia and the increased risk of these complications when combined with some antibiotics such as azithromycin.		2021-01-22 11:32:09
50	Chloroquine and hydroxychloroquine have garnered considerable attention for their potential to treat coronavirus disease 2019 (COVID-19).		2021-01-22 11:32:10
616	Reports that chloroquine and hydroxychloroquine may be effective against COVID-19 have received worldwide attention, increasing the risk of the introduction of falsified versions of these medicines.		2021-01-22 11:32:11
710	Intentional Hydroxychloroquine Overdose Treated with High-Dose Diazepam: an Increasing Concern in the COVID-19 Pandemic.		2021-01-22 11:32:12
253	COVID-19 in Patient with Sarcoidosis Receiving Long-Term Hydroxychloroquine Treatment, France, 2020.		2021-01-22 11:32:14
42	Evidence on the benefits and harms of using hydroxychloroquine or chloroquine to treat COVID-19 is very weak and conflicting.		2021-01-22 11:32:15
30	In this multi-hospital assessment, when controlling for COVID-19 risk factors, treatment with hydroxychloroquine alone and in combination with azithromycin was associated with reduction in COVID-19 associated mortality.		2021-01-22 11:32:16
709	Results & methodology: Here we present two successful cases of tocilizumab administration in two COVID-19 patients with prior administration of antiviral therapy (hydroxychloroquine, azithromycin, lopinavir and ritonavir) with adequate response and resolution of ARDS, septic shock and severe pneumonia within the first 72 h.		2021-01-22 11:32:17
148	Hydroxychloroquine efficacy and safety in preventing SARS-CoV-2 infection and COVID-19 disease severity during pregnancy (COVID-Preg): a structured summary of a study protocol for a randomised placebo controlled trial.		2021-01-22 11:32:18
139	In this study, we investigate the effect of hydroxychloroquine on the prevention of Novel Coronavirus Disease (COVID-19) in cancer patients being treated.		2021-01-22 11:32:19
636	In a preliminary clinical study, we observed that the combination of hydroxychloroquine and azithromycin was effective against SARS-CoV-2 by shortening the duration of viral load in Covid-19 patients.		2021-01-22 11:32:21
427	Currently, there is no evidence to support the use of hydroxychloroquine in SARS-CoV-2 infection.		2021-01-22 11:32:22
211	Acute generalized exanthematous pustulosis with erythema multiforme-like lesions induced by Hydroxychloroquine in a woman with coronavirus disease 2019 (COVID-19).		2021-01-22 11:32:23
335	One hundred eligible patients with diagnosis of COVID-19 were recruited in the study and assigned randomly to two groups of either hydroxychloroquine followed by KALETRA (Lopinavir/ritonavir) or hydroxychloroquine followed by ARB.		2021-01-22 11:32:25
424	Hydroxychloroquine, methotrexate and colchicine are also being tried at different stages of the ongoing Coronavirus Disease 19 (COVID-19) pandemic for prophylaxis and treatment.		2021-01-22 11:32:26
484	In early 2020, anecdotal reports and preliminary data suggested utility of hydroxychloroquine in attenuating viral loads and symptoms in patients with SARS-CoV-2 infection.		2021-01-22 11:32:27
49	Update on use of chloroquine/hydroxychloroquine to treat coronavirus disease 2019 (COVID-19).		2021-01-22 11:32:28
680	Hydroxychloroquine (HCQ) garnered scientific attention in early February following publication of reports showing in vitro activity of chloroquine (CQ) against coronavirus disease 2019 (COVID-19).		2021-01-22 11:32:30
226	There have been controversies on the prophylactic effect of hydroxychloroquine against severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2).		2021-01-22 11:32:31
18	[A pilot study of hydroxychloroquine in treatment of patients with moderate COVID-19].		2021-01-22 11:32:32
289	In this report, we consolidate and review the available clinically and preclinically relevant results emanating from in vitro animal models and clinical studies of drugs approved for emergency use as a treatment for COVID-19, including remdesivir, hydroxychloroquine, and lopinavir-ritonavir combinations.		2021-01-22 11:32:33
251	This study did not yield benefits from hydroxychloroquine use in patients with COVID-19 and monitoring for adverse events is warranted.		2021-01-22 11:32:35
401	Hydroxychloroquine (CLQ-OH)/azithromycin (ATM) combination therapy is currently being tested for the treatment of COVID-19, with promising results.		2021-01-22 11:32:36
522	Pharmacophore modelling of vanillin derivatives, favipiravir, chloroquine, hydroxychloroquine, monolaurin and tetrodotoxin as MPro inhibitors of severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2).		2021-01-22 11:32:37
70	Recent small-scale clinical trials have shown promising results in the use of hydroxychloroquine, an FDA approved anti-malaria drug, for the treatment of COVID-19.		2021-01-22 11:32:38
509	Molecular effects and retinopathy induced by hydroxychloroquine during SARS-CoV-2 therapy: Role of CYP450 isoforms and epigenetic modulations.		2021-01-22 11:32:39
228	The present case raises concerns on hydroxychloroquine's role as a prophylactic agent for COVID-19.		2021-01-22 11:32:41
479	In vitro activity of lopinavir/ritonavir and hydroxychloroquine against severe acute respiratory syndrome coronavirus 2 at concentrations achievable by usual doses.		2021-01-22 11:32:42
69	Will Hydroxychloroquine Still Be a Game-Changer for COVID-19 by Combining Azithromycin?		2021-01-22 11:32:43
476	Public interest in hydroxychloroquine and chloroquine was plotted against the cumulative number of active clinical trials evaluating antimalarials as potential COVID-19 therapies over time.		2021-01-22 11:32:45
314	Hydroxychloroquine use against SARS-CoV-2 infection in non-human primates.		2021-01-22 11:32:46
527	Frequency of Long QT in Patients with SARS-CoV-2 Infection Treated with Hydroxychloroquine: A Meta-analysis.		2021-01-22 11:32:47
537	Hydroxychloroquine, chloroquine, and favipiravir, which were highly distributed to the lung, were reported to reduce viral loads in respiratory tract of COVID-19 patients.		2021-01-22 11:32:48
346	SARS-CoV-2 Infection and COVID-19 in 5 Patients in Ecuador After Prior Treatment with Hydroxychloroquine for Systemic Lupus Erythematosus.		2021-01-22 11:32:50
449	Conclusions Hydroxychloroquine and azithromycin at dosages used for COVID-19 may be considered compatible and reasonably safe either in pregnancy and lactation.		2021-01-22 11:32:51
233	The Saga of Hydroxychloroquine and COVID-19: A Cautionary Tale.		2021-01-22 11:32:52
232	Incidence and determinants of QT interval prolongation in COVID-19 patients treated with hydroxychloroquine and azithromycin.		2021-01-22 11:32:53
341	Impact of pantoprazole on absorption and disposition of hydroxychloroquine, a drug used in Corona Virus Disease-19 (Covid-19): A structured summary of a study protocol for a randomised controlled trial.		2021-01-22 11:32:54
397	In the largest reported cohort of coronavirus disease 2019 patients to date treated with chloroquine/hydroxychloroquine±azithromycin, no instances of Torsade de pointes, or arrhythmogenic death were reported.		2021-01-22 11:32:56
554	Presently, chloroquine and hydroxychloroquine are under investigation by the US Food and Drug Administration (FDA) as a treatment for COVID-19.		2021-01-22 11:32:57
307	To assess and identify the risk of prolonged QT about hydroxychloroquine (HQ) and azithromycin (AZ) used in the treatment of patients with COVID-19.		2021-01-22 11:32:58
368	There is an urgent need for more clinical trial results to determine the effect and safety of chloroquine and hydroxychloroquine on COVID-19.		2021-01-22 11:32:59
516	Effects on QT interval of hydroxychloroquine associated with ritonavir/darunavir or azithromycin in patients with SARS-CoV-2 infection.		2021-01-22 11:33:00
315	Among these candidates, hydroxychloroquine (HCQ) has been given to thousands of individuals infected with severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)-the virus that causes COVID-19-worldwide but there is no definitive evidence that HCQ is effective for treating COVID-194-7.		2021-01-22 11:33:01
603	Finally, current literature associated with hydroxychloroquine and COVID-19 has been analyzed to interrelate the mechanisms, adverse effects, and use of hydroxychloroquine in the current pandemic.		2021-01-22 11:33:03
66	Our aim was to identify possible hydroxychloroquine dosing regimens through simulation in those at high risk of infections by optimizing exposures above the in vitro generated half maximal effective concentration (EC50 ) and to help guide researchers in dose-selection for COVID-19 prophylactic studies.		2021-01-22 11:33:04
570	A multicenter, randomized, open-label, controlled trial to evaluate the efficacy and tolerability of hydroxychloroquine and a retrospective study in adult patients with mild to moderate coronavirus disease 2019 (COVID-19).		2021-01-22 11:33:05
337	against coronavirus, while antimalarial chloroquine and hydroxychloroquine, favipiravir and co-administered darunavir and umifenovir (in patient therapies) were also recently recorded as having anti-SARS-CoV-2 effects.		2021-01-22 11:33:07
2	Whether hydroxychloroquine can prevent symptomatic infection after SARS-CoV-2 exposure is unknown.		2021-01-22 11:33:08
286	Assessment of QT Intervals in a Case Series of Patients With Coronavirus Disease 2019 (COVID-19) Infection Treated With Hydroxychloroquine Alone or in Combination With Azithromycin in an Intensive Care Unit.		2021-01-22 11:33:09
192	Based on a 7-step analysis of the literature, hydroxychloroquine (HCQ) and chloroquine (CQ) were initially included in the SWAB document as possible drug treatments for hospitalised adult COVID-19 patients.		2021-01-22 11:33:10
47	Early treatment of COVID-19 patients with hydroxychloroquine and azithromycin: A retrospective analysis of 1061 cases in Marseille, France.		2021-01-22 11:33:11
513	Clinical improvement in a patient with severe coronavirus disease 2019 after administration of hydroxychloroquine and continuous hemodiafiltlation with nafamostat mesylate.		2021-01-22 11:33:13
19	To evaluate the efficacy and safety of hydroxychloroquine (HCQ) in the treatment of patients with moderate coronavirus disease 2019 (COVID-19).		2021-01-22 11:33:14
134	Does Adding of Hydroxychloroquine to the Standard Care Provide any Benefit in Reducing the Mortality among COVID-19 Patients?		2021-01-22 11:33:15
392	To this end, the antiviral efficacies of lopinavir-ritonavir, hydroxychloroquine sulfate, and emtricitabine-tenofovir for SARS-CoV-2 infection were assessed in the ferret infection model.		2021-01-22 11:33:16
29	The purpose of this study was to evaluate the role of hydroxychloroquine therapy alone and in combination with azithromycin in hospitalized patients positive for COVID-19.		2021-01-22 11:33:17
410	Emerging preclinical evidence does not support broad use of hydroxychloroquine in COVID-19 patients.		2021-01-22 11:33:18
389	Chloroquine, hydroxychloroquine, remdesivir, interferon-2b, and oseltamivir are some pharmacological options evaluated in clinical trials for prophylaxis of COVID-19.		2021-01-22 11:33:21
724	This study investigates the association between the treatment with hydroxychloroquine and mortality in patients admitted with COVID-19.		2021-01-22 11:33:23
441	Different dosage regimens of hydroxychloroquine are used to manage coronavirus disease 2019 (COVID-19) patients, without information on the pharmacokinetics in this population.		2021-01-22 11:33:24
247	Exclusion criteria include: History of COVID -19 virus infection, clinical symptoms such as fever, nausea, dyspnea and myalgia in the past two months, history of underlying diseases hypersensitivity to hydroxychloroquine and G6PD enzyme deficiency.		2021-01-22 11:33:25
97	Chloroquine and Hydroxychloroquine for the Prevention or Treatment of COVID-19 in Africa: Caution for Inappropriate Off-label Use in Healthcare Settings.		2021-01-22 11:33:26
290	Hydroxychloroquine and COVID-19: Lack of Efficacy and the Social Construction of Plausibility.		2021-01-22 11:33:28
297	The selected combination was based on limited evidence clinically and in vitro on the efficacy of the Favipiravir and Hydroxychloroquine in SARS-CoV-2.		2021-01-22 11:33:29
353	Why we should be more careful using hydroxychloroquine in influenza season during COVID-19 pandemic?		2021-01-22 11:33:31
51	Increasing evidence obtained from completed clinical studies indicates the prospects for chloroquine/hydroxychloroquine to treat COVID-19.		2021-01-22 11:33:32
210	Among the currently available drugs, hydroxychloroquine and lopinavir/ritonavir may be considered for patients with severe COVID-19 infection, awaiting further clinical trials.		2021-01-22 11:33:33
558	Low-dose hydroxychloroquine therapy and mortality in hospitalised patients with COVID-19: a nationwide observational study of 8075 participants.		2021-01-22 11:33:34
592	Hydroxychloroquine in the Treatment of COVID-19: A Multicenter Randomized Controlled Study.		2021-01-22 11:33:36
271	Administration of hydroxychloroquine with or without azithromycin for the treatment of coronavirus disease 2019 (COVID-19)-associated pneumonia carries increased risk of corrected QT (QTc) prolongation and cardiac arrhythmias.		2021-01-22 11:33:37
653	Hydroxychloroquine (HCQ) is a drug approved by several countries to treat malaria and immune-mediated diseases in humans, and its antiviral effects on other viral infections (e.g., SARS-CoV-2, dengue virus) have been confirmed.		2021-01-22 11:33:38
160	Key Words: Chloroquine, Hydroxychloroquine, COVID-19, SARS-CoV-2, Practice implications.		2021-01-22 11:33:39
333	We first identified patients taking medications with potentially harmful drug-drug interactions with hydroxychloroquine that might exclude them from participation in a typical 2019 coronavirus disease (COVID-19) therapeutic trial.		2021-01-22 11:33:41
355	As a result of in vitro evidence suggesting zinc sulphate may be efficacious against COVID-19, our hospitals began using zinc sulphate as add-on therapy to hydroxychloroquine and azithromycin.Aim.		2021-01-22 11:33:42
662	Combining hydroxychloroquine and minocycline: potential role in moderate to severe COVID-19 infection.		2021-01-22 11:33:43
505	The potentiality of Hydroxychloroquine (HCQ) for pre-exposure prophylaxis against SARS-CoV-2 has not been explored in randomized controlled trials.		2021-01-22 11:33:44
523	The aim of this study was to use Ligand-based pharmacophore modelling approach for four established antiviral drugs, namely remdesivir, lopinavir, ritonavir and hydroxychloroquine for COVID-19 inhibitors as training sets.		2021-01-22 11:33:46
5	Hydroxychloroquine with or without Azithromycin in Mild-to-Moderate Covid-19.		2021-01-22 11:33:47
733	The developed models provide useful insight for the dosing optimization of hydroxychloroquine in COVID-19 patients.		2021-01-22 11:33:49
719	Hydroxychloroquine combined with azithromycin has been investigated for activity against coronavirus disease 2019 (COVID-19), but concerns about adverse cardiovascular (CV) effects have been raised.		2021-01-22 11:33:50
306	Investigation of QT Prolongation with Hydroxychloroquine and Azithromycin for the Treatment of COVID-19.		2021-01-22 11:33:51
293	Hydroxychloroquine (HCQ) has been tried against COVID-19 owing to its in vitro virucidal action against SARS-CoV-2, but the role of HCQ as post-exposure prophylaxis (PEP) remains inconclusive.		2021-01-22 11:33:53
203	Several drugs have been tested for treatment of COVID-19, including hydroxychloroquine.		2021-01-22 11:33:54
452	Healthy subjects taking chloroquine and hydroxychloroquine as prophylactic agents against SARS-CoV-2, during the pandemic, should be screened periodically, at least by Otoacoustic Emissions (OAEs) in order to detect early manifestations of possible cochlear ototoxic damages.		2021-01-22 11:33:56
642	Patients with COVID-19 positive who received hydroxychloroquine±azithromycin across 13 hospitals between March 1 and April 15 were included in this study.		2021-01-22 11:33:57
194	Conflicting evidence regarding the use of hydroxychloroquine (HCQ) and azithromycin for the treatment of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection do exist.		2021-01-22 11:33:58
633	Rethinking the role of hydroxychloroquine in the treatment of COVID-19.		2021-01-22 11:33:59
273	This was a cohort study performed at an academic tertiary care center in Boston, Massachusetts, of patients hospitalized with at least 1 positive COVID-19 nasopharyngeal polymerase chain reaction test result and clinical findings consistent with pneumonia who received at least 1 day of hydroxychloroquine from March 1, 2020, through April 7, 2020.		2021-01-22 11:34:01
313	In March 2020, hydroxychloroquine (HCQ) and azithromycin (AZI) were proposed as potential treatments of COVID-19, but with warnings concerning their possible toxicity.		2021-01-22 11:34:02
643	The primary outcome of torsade de pointes was observed in 1 (0.015%) out of 6476 hospitalized patients with COVID-19 receiving hydroxychloroquine±azithromycin.		2021-01-22 11:34:03
1	A Randomized Trial of Hydroxychloroquine as Postexposure Prophylaxis for Covid-19.		2021-01-22 11:34:05
407	The use of hydroxychloroquine, compared to placebo, did not reduce the risks of developing COVID-19 (RR 0.82, 95% CI 0.65 to 1.04, moderate certainty), hospitalization (RR 0.72, 95% CI 0.34 to 1.50, moderate certainty), or mortality (RR 3.26, 95% CI 0.13 to 79.74, low certainty), however, hydroxychloroquine use increased the risk of adverse events (RR 2.76, 95% CI 1.38 to 5.55, moderate certainty).		2021-01-22 11:34:06
393	In this study, we tested the FDA-approved drugs lopinavir-ritonavir, hydroxychloroquine sulfate, and emtricitabine-tenofovir against SARS-CoV-2 infection in a highly susceptible ferret infection model.		2021-01-22 11:34:08
230	We critically evaluated the quality of evidence and quality of harm reporting in clinical trials that evaluated the effectiveness of hydroxychloroquine (HCQ) or chloroquine (CQ) for the treatment of coronavirus disease 2019 (COVID-19).		2021-01-22 11:34:09
120	Impact of Hydroxychloroquine/Chloroquine in COVID-19 Therapy: Two Sides of the Coin.		2021-01-22 11:34:11
667	Given the anticipated surge in the use of hydroxychloroquine due to its reported benefits in those with coronavirus disease 2019, specific recognition of this entity is pivotal.		2021-01-22 11:34:12
89	In patients with COVID-19, hydroxychloroquine decreases the inflammatory response and cytokine storm, but overdose causes toxicity and mortality.		2021-01-22 11:34:13
612	Effect of Hydroxychloroquine on Clinical Status at 14 Days in Hospitalized Patients With COVID-19: A Randomized Clinical Trial.		2021-01-22 11:34:14
460	These agents include cepharentine, chloroquine, chlorpromazine, clemastine, cloperastine, emetine, hydroxychloroquine, haloperidol, ML240, PB28, ponatinib, siramesine, and zotatifin (eFT226) all of which are likely to inhibit SARS-CoV-2 replication by non-specific (off-target) effects, meaning that they probably do not act on their 'official' pharmacological targets, but rather interfere with viral replication through non-specific effects on acidophilic organelles including autophagosomes, endosomes, and lysosomes.		2021-01-22 11:34:16
128	Keywords: Coronavirus, Covid-19, SARS-CoV-2, hydroxychloroquine, chloroquine, chemoprophylaxis, bioethics, evidence- based medicine.		2021-01-22 11:34:17
174	ChemoPROphyLaxIs with hydroxychloroquine For covId-19 infeCtious disease (PROLIFIC) to prevent covid-19 infection in frontline healthcare workers: A structured summary of a study protocol for a randomised controlled trial.		2021-01-22 11:34:19
93	The aim of this systematic review and meta-analysis was to assess whether chloroquine or hydroxychloroquine with or without azithromycin decreased COVID-19 mortality compared with the standard of care.		2021-01-22 11:34:20
578	Our findings support the use of IFN-β-1a in combination with hydroxychloroquine and lopinavir/ritonavir in the management of COVID-19.		2021-01-22 11:34:21
716	Development of a vaccine may be the only effective long-term protection against this disease.Key Points• Patients with coronavirus disease 19 (COVID-19) may have features mimicking rheumatic diseases, such as arthralgias, acute interstitial pneumonia, myocarditis, leucopenia, lymphopenia, thrombocytopenia and cytokine storm with features akin to secondary hemophagocytic lymphohistiocytosis.• Although preliminary results may be encouraging, high-quality clinical trials are needed to better understand the role of drugs commonly used in rheumatology like hydroxychloroquine and tocilizumab in COVID-19.• Until further evidence emerges, it may be cautiously recommended to continue glucocorticoids and other disease-modifying antirheumatic drugs (DMARDs) in patients receiving these therapies, with discontinuation of DMARDs during infections as per standard practice.		2021-01-22 11:34:22
585	Among the proposed therapeutic regimen, hydroxychloroquine, chloroquine, remdisevir, azithromycin, toclizumab and cromostat mesylate have shown promising results, and limited benefit was seen with lopinavir-ritonavir treatment in hospitalized adult patients with severe COVID-19.		2021-01-22 11:34:24
624	This review summarizes evidenced-based data regarding potential cardiac adverse effects due to off-label and investigational drugs including chloroquine and hydroxychloroquine, antiviral therapy, monoclonal antibodies, as well as common antibiotics used for the treatment of COVID-19.		2021-01-22 11:34:26
339	Well known anti-inflammatory properties of chloroquine and hydroxychloroquine, agents widely used in dermatology, made them potential candidates for the treatment of COVID-19.		2021-01-22 11:34:27
14	Association of Treatment With Hydroxychloroquine or Azithromycin With In-Hospital Mortality in Patients With COVID-19 in New York State.	neutral	2021-01-22 11:37:34
